Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,1400,,,,0.162109375,0.072265625,-1.029296875,0.01932908810131281,0.9267955006270495,12.11733341217041,1.9596353769302368,3011,3012,23.745555228547914,6.097230656613104,25.67735560583041,0.1520026964408571,0.039030272895569804,0.66015625,,
0,1400,,,,0.1328125,0.048828125,-1.1328125,0.019419750889869067,0.9151369266954297,12.114182472229004,1.9411399364471436,3011,3012,23.51532339425171,6.125007786274814,26.046878809976583,0.14940992054673116,0.038916620934889366,0.650390625,,
0.02175,1400,,,,0.09375,0.0703125,-1.21484375,0.01950243746381193,0.9118360721123114,12.116500854492188,1.986083984375,3014,3012,24.064388293772936,6.152062434986605,25.56500651453731,0.1482163228589368,0.03789151259449484,0.64453125,,
0.045955000000074506,1400,,,,-0.0625,0.154296875,-1.208984375,0.019503341542652784,0.9107246732627766,12.112000465393066,1.9740513563156128,3013,3013,23.909710946404516,6.154494851386789,25.740565685560025,0.1479771606369227,0.03809015823337376,0.642578125,,
0.06969500000029802,1400,,,,-0.2734375,0.388671875,-1.208984375,0.01928705206829626,0.9130030409043229,12.111429214477539,1.9524275064468384,3013,3014,23.646687540729772,6.086598035566906,25.739749066684986,0.1500021909725612,0.03861018755086685,0.642578125,,
0.09511999999918043,1400,,,,0.0625,0.154296875,-1.310546875,0.01925415128385777,0.9126362792839764,12.113500595092773,1.9683837890625,3013,3013,23.844018200179562,6.075129965032914,25.478633316037158,0.15022498029456263,0.03827527187834069,0.646484375,,
0.11895999999903142,1400,,,,0,0.048828125,-1.158203125,0.019351719835671733,0.9106246473663185,12.115429878234863,1.962890625,3013,3013,23.781263725832105,6.104912664305589,25.67110282568459,0.14916260025972028,0.03829168449013766,0.646484375,,
0.1476150000002235,1400,,,,0.07421875,0.328125,-1.24609375,0.019212825518653907,0.911213688756572,12.114500045776367,1.898193359375,3009,3012,22.995663539040834,6.059036769113317,26.34860593966598,0.15038919938588186,0.03962545752200458,0.654296875,,
0.17098000000044702,1400,,,,-0.0234375,0.046875,-1.19921875,0.019056684006097932,0.9172930404635272,12.115555763244629,1.9411892890930176,3010,3010,23.518587079019653,6.006474076649363,25.53926414230721,0.1527173893964806,0.039002897469203046,0.65234375,,
0.19586500000022353,1400,,,,-0.07421875,0.20703125,-0.98046875,0.019489918417210643,0.918660061048455,12.114286422729492,1.9161550998687744,3010,3010,23.212851710184168,6.142815010777237,26.462991654240405,0.14955033798620268,0.03957549346017713,0.65234375,,
0.21994000000134112,1400,,,,-0.1875,-0.041015625,-0.921875,0.01945105588257968,0.9159593618440856,12.11299991607666,1.99462890625,3010,3010,24.16093977401033,6.131593583949592,25.378125359781258,0.1493835736670077,0.03791075059213439,0.65234375,,
0.2528300000000745,1400,,,,-0.2734375,0.005859375,-0.873046875,0.01943548546509,0.9169929627741529,12.1170015335083,1.9464111328125,3011,3011,23.58466668112669,6.12747037656771,25.980737652193042,0.14965277780548072,0.038880895590861324,0.646484375,,
0.27398499999940396,1400,,,,-0.21875,-0.025390625,-0.751953125,0.019112194108071846,0.9152369525918879,12.115273475646973,1.9247158765792847,3009,3009,23.31845920767762,6.023008661889274,25.82935951405483,0.15195677176808173,0.03924946088592961,0.642578125,,
0.2999400000013411,1400,,,,-0.099609375,0.130859375,-0.7890625,0.01926009416996315,0.9095910464362512,12.114001274108887,1.90673828125,3009,3009,23.09822996845469,6.06913269386799,26.275315044298285,0.14987166903687338,0.03937925320158653,0.642578125,,
0.3205800000000745,1400,,,,-0.037109375,-0.046875,-0.755859375,0.019624948530787185,0.9136809942025391,12.117000579833984,1.9769287109375,3011,3010,23.95444633672014,6.185803959099686,25.823197381178343,0.14770610259293138,0.03814243841661844,0.650390625,,
0.34701999999955296,1400,,,,-0.265625,0.0234375,-0.673828125,0.019453095719197743,0.9278846714995935,12.114287376403809,1.9196428060531616,3011,3010,23.2551046125742,6.132543437296327,26.37074113173594,0.15130503044731353,0.0399002578985553,0.658203125,,
0.3698600000012666,1400,,,,-0.166015625,0.025390625,-0.833984375,0.01922355345511885,0.9127696471459207,12.116000175476074,1.96044921875,3009,3010,23.752803078386933,6.058801220238848,25.50773144644916,0.15065185569991976,0.03842787077102765,0.6640625,,
0.39622000000067054,1400,,,,0.09375,0.15625,-1.17578125,0.018935076149866205,0.908657471402642,12.115429878234863,1.9119699001312256,3008,3008,23.164337254335578,5.964711616444051,25.74954573901163,0.15233887735621177,0.039226568903134584,0.669921875,,
0.41916499999910595,1400,,,,-0.01171875,0.015625,-1.173828125,0.01903122402632081,0.9067236374044514,12.115111351013184,1.9308810234069824,3004,3006,23.392838604133885,5.991543020719639,25.612723287292027,0.1513339108588334,0.03876073582811019,0.671875,,
0.4440800000000745,1400,,,,0.125,-0.123046875,-1.130859375,0.019009821252302748,0.911213688756572,12.115429878234863,1.9412667751312256,3005,3005,23.51928148904949,5.982430794060362,25.436282128115884,0.15231495693377142,0.0387432621689923,0.669921875,,
0.47183500000089407,1400,,,,0.349609375,-0.09765625,-1.1953125,0.019493524811461608,0.9155926002237389,12.116000175476074,1.9580078125,3006,3006,23.723222999833524,6.136308556459991,25.866251632432284,0.14920902229726538,0.038594781165702655,0.671875,,
0.49751500000059606,1400,,,,-0.125,0.080078125,-1.08984375,0.019612090739328552,0.9244837910200172,12.1182222366333,2.0187716484069824,3009,3008,24.463923480410358,6.177581102885567,25.251800300276056,0.14965142110205368,0.037789678003215775,0.671875,,
