Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,1385,,,,0.037109375,-0.337890625,-0.9453125,0.009171072038395938,0.014388907544375726,12.134285926818848,1.5171595811843872,3011,3011,18.409648154704087,2.891750077064029,15.707796546481637,0.0049758475528371635,0.0007815960100627469,0.859375,,
0,1385,,,,0.603515625,-0.349609375,-0.685546875,0.009143690885841963,0.01263289736211078,12.129142761230469,1.4934431314468384,3008,3010,18.114184947097783,2.8819954894496496,15.910158242650585,0.004383385542537119,0.0006974035762031235,0.86328125,,
0.022759999999776483,1385,,,,0.125,-0.33984375,-0.8671875,0.009220301436891414,0.012121653891324783,12.132000923156738,1.4529855251312256,3009,3010,17.627621732225407,2.9058395384955404,16.484580748538058,0.0041714808167283065,0.0006876511236433526,0.861328125,,
0.04677500000037253,1385,,,,0.287109375,-0.1015625,-0.830078125,0.0094947852226017,0.03180452751658567,12.130857467651367,1.5115792751312256,3012,3010,18.33675273767267,2.9932495001202346,16.323770860315058,0.010625418133472711,0.0017344689090584503,0.857421875,,
0.06997499999962747,1385,,,,0.44921875,-0.2265625,-0.986328125,0.009650253386808775,0.03868408639520592,12.132001876831055,1.4898681640625,3012,3012,18.075083362637088,3.043357674203324,16.837309201540023,0.01271098915618995,0.0021401885468019253,0.85546875,,
0.09184500000067056,1385,,,,0.328125,-0.38671875,-0.869140625,0.009359766287743439,0.011654866374520179,12.134857177734375,1.4878627061843872,2656,3012,18.055001439624903,2.952593458261443,16.353327182691068,0.003947331909819661,0.000645520102199577,0.849609375,,
0.13102999999932946,1385,,,,0.3359375,-0.11328125,-0.921875,0.009289514051917427,0.030926522425453188,12.135430335998535,1.4857701063156128,2931,3012,18.030459620502256,2.929881493907808,16.249621782110697,0.010555554035123827,0.0017152376077139459,0.841796875,,
0.15423999999836088,1385,,,,-0.125,0.01171875,-0.916015625,0.009284514829979013,0.01674507310538945,12.13107681274414,1.5189303159713745,2997,3011,18.426260336254472,2.927485103153335,15.887570509320224,0.005719951601923619,0.0009087613438546066,0.82421875,,
0.17639499999955296,1385,,,,-0.140625,-0.07421875,-0.990234375,0.009427853904508591,0.019112352654898523,12.133713722229004,1.5171595811843872,3009,3011,18.408780029028208,2.9728180638203283,16.14891404608338,0.006429035428537963,0.001038219405346844,0.80859375,,
0.199285000000149,1385,,,,-0.162109375,-0.041015625,-1.00390625,0.009489723778432668,0.014455591475347813,12.132667541503906,1.60888671875,3010,3011,19.52008767053485,2.9918550747043104,15.327057568601246,0.004831648296592869,0.0007405495159311306,0.794921875,,
