Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,1286,,,,0.0859375,-0.091796875,-1.0234375,0.00010058254932146316,-0.16327560498515392,12.140000343322754,0.5845423936843872,1816,1815,7.096344860015165,0.019121291362167135,0.26945267936325,8.538942370189838,0.023008409005760327,0.3046875,,
0,1286,,,,-0.0390625,0.015625,-0.982421875,0.0007750568536551441,-0.1609712931267138,12.143549919128418,0.6010584831237793,1804,1806,7.29898369412922,0.14658056579045087,2.008232542132541,1.0981762299705928,0.022053932420233735,0.3046875,,
0.0228600000012666,1286,,,,0.19921875,-0.078125,-1.00390625,0.0009722769227936008,-0.1631311231347144,12.143500328063965,0.616455078125,1803,1804,7.485922443447635,0.1837244631992337,2.4542661854591636,0.8879118234669295,0.021791719640042718,0.302734375,,
0.0458150000013411,1286,,,,0.046875,-0.083984375,-0.998046875,0.0006417269742220336,-0.16607633008598155,12.144500732421875,0.63720703125,1801,1803,7.738561257719994,0.12119132914265217,1.5660705537705943,1.370364788148301,0.021460879426431326,0.302734375,,
0.07067500000074506,1286,,,,-0.037109375,0.130859375,-1.07421875,0.0007062530513433148,-0.164620397593091,12.140000343322754,0.5998883843421936,1798,1802,7.2826451918695625,0.13327251057901718,1.8300014221179457,1.2352164514488357,0.022604478627748514,0.306640625,,
0.09269500000029803,1286,,,,-0.0234375,-0.083984375,-0.904296875,0.0008840180075628601,-0.1631644651002004,12.141501426696777,0.62255859375,1796,1799,7.558796054217964,0.1665064640449182,2.202817258867623,0.9799287134953739,0.021586038825475558,0.302734375,,
0.1174199999999255,1286,,,,-0.109375,-0.041015625,-0.830078125,0.001159669689865403,-0.1548512017056803,12.141715049743652,0.6277901530265808,1798,1797,7.622449149083707,0.21824587565522885,2.863198840512621,0.7095263598488548,0.020315150508323818,0.302734375,,
0.14202500000037252,1286,,,,0.07421875,0.12890625,-1.109375,0.000940987410861132,-0.18881555054746307,12.142001152038574,0.5963134765625,1796,1796,7.240438919398002,0.1770217957058177,2.44490420645018,1.066623179335751,0.02607791497855242,0.302734375,,
0.16710999999940396,1286,,,,-0.0625,0.0078125,-0.982421875,0.0011184421576484194,-0.18528130220594247,12.140572547912598,0.5970982313156128,1795,1796,7.249114395517495,0.21039095713182776,2.902298758892858,0.880652404132788,0.025559163795306025,0.302734375,,
0.18938500000163913,1286,,,,0.046875,0.044921875,-1.09375,0.0014997458626868612,-0.14513016064654713,12.144001007080078,0.631103515625,1799,1797,7.664121729321778,0.2822125414660371,3.682255468181492,0.5142583667353169,0.018936306829692037,0.302734375,,
0.21485999999940394,1286,,,,0.111328125,-0.0859375,-0.953125,0.0017085599883958648,-0.14113653990242117,12.14228630065918,0.6201171875,1801,1799,7.52964043058455,0.3217964315015877,4.273729064066418,0.4385895121454286,0.018744127452506296,0.298828125,,
0.24025500000081956,1286,,,,0.0625,-0.15625,-0.92578125,0.001374454229273545,-0.1701885058292602,12.141000747680664,0.582275390625,1803,1800,7.069405952934176,0.25908671605584616,3.664900810347601,0.6568785479243793,0.024073947225880132,0.30078125,,
0.265445000000298,1286,,,,-0.0234375,0,-1.095703125,0.0008311966074162009,-0.15930791109231476,12.142500877380371,0.6365966796875,1800,1801,7.7298757416429,0.15679983961737998,2.0284910761586694,1.0159953701550648,0.02060937541778073,0.30078125,,
0.29279500000178815,1286,,,,-0.0625,0.03125,-0.853515625,0.0005861867700558043,-0.1554513570844291,12.142999649047852,0.6390380859375,1797,1800,7.759839253267273,0.11048336783595329,1.423784233538528,1.4070113912099844,0.02003280635213886,0.298828125,,
0.316980000000447,1286,,,,0.0625,0.10546875,-1.0234375,0.001181769876170131,-0.17547876435304574,12.14133358001709,0.5696614384651184,1799,1799,6.916449552077381,0.22259270837972783,3.218308854907664,0.788340128615943,0.025371220166037364,0.30078125,,
0.33955000000074503,1286,,,,-0.15625,0.087890625,-1.0703125,0.0014328455333326624,-0.15934125305780078,12.141000747680664,0.594482421875,1801,1799,7.217611528467387,0.2698622581163765,3.738941297297556,0.5904540122431119,0.02207672890530808,0.30078125,,
0.36553000000119207,1286,,,,0.0625,-0.10546875,-0.953125,0.0013437478272333343,-0.1593190250808101,12.139334678649902,0.5908203125,1801,1800,7.172165508382022,0.25332590554402423,3.532069989851257,0.6289093282373478,0.022213517646046496,0.30078125,,
0.38991000000201165,1286,,,,-0.0234375,-0.09765625,-0.92578125,0.001086692920926703,-0.16628749586739316,12.141334533691406,0.6331380009651184,1801,1801,7.687140275710135,0.2049452571781027,2.6660793198439445,0.8113751845590896,0.02163190600187553,0.30078125,,
