Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,1288,,,,0.0234375,0.072265625,-1.0546875,0.0015607645416225802,-0.0800540591319899,12.14000129699707,0.6304931640625,1803,1805,7.654187829466537,0.29504852561258016,3.8547332804758696,0.2713250607363028,0.01045885741447363,0.2890625,,
0,1288,,,,-0.08203125,0.142578125,-0.904296875,0.0017051666131367538,-0.07910937010988534,12.1388578414917,0.6061663031578064,1801,1802,7.358166582335173,0.3218431896469428,4.373959002499279,0.24580097592453995,0.0107512339146825,0.291015625,,
0.022375,1288,,,,-0.078125,0.025390625,-0.9296875,0.0016600414810576203,-0.0755862357568601,12.138856887817383,0.6019810438156128,1802,1802,7.307361740056649,0.31317948226621145,4.285807838819043,0.2413511741251608,0.010343847539737938,0.291015625,,
0.04422999999858439,1288,,,,-0.111328125,0.04296875,-1.009765625,0.0016361666732260106,-0.07796462929486452,12.13942813873291,0.6236048936843872,1800,1801,7.570206793843795,0.3086021428703895,4.076535176309178,0.2526380036434454,0.010298877087250313,0.2890625,,
0.06611500000022352,1288,,,,-0.0625,-0.126953125,-0.9296875,0.0015408099705576366,-0.09982584466521356,12.137715339660645,0.6326729655265808,1800,1801,7.67920435866057,0.2905921761178377,3.7841443272714734,0.3435255759423244,0.012999503594748128,0.2890625,,
0.08905000000074506,1288,,,,-0.203125,0.052734375,-0.849609375,0.0016779918476690157,-0.09304631168305143,12.135429382324219,0.6675502061843872,1800,1801,8.101008386306603,0.3164236999888919,3.905979168269387,0.29405607635053194,0.0114857690852821,0.291015625,,
0.2629049999993294,1288,,,,-0.037109375,0.009765625,-0.99609375,0.001763069858613305,-0.07903157219041791,12.142857551574707,0.5859375,1799,1801,7.114955596625805,0.3324315559319648,4.672292770029612,0.23773787650469758,0.011107809615550914,0.291015625,,
0.28583500000089407,1288,,,,-0.07421875,0.05078125,-0.97265625,0.0016776344503860753,-0.08170527981471995,12.137168884277344,0.6563173532485962,1800,1800,7.9658345580601235,0.31626778727869287,3.970303236572765,0.2583420857297801,0.010256964191159047,0.29296875,,
0.31220999999903143,1288,,,,0.046875,-0.0546875,-0.9140625,0.0018349358821569508,-0.08075424040719681,12.134501457214355,0.7000732421875,1799,1800,8.495039777480997,0.3458792997760055,4.07154420504159,0.2334752049616556,0.009506046177825262,0.29296875,,
0.35486499999836085,1288,,,,0.01953125,0.021484375,-0.998046875,0.0019265070516139276,-0.0795428156612039,12.13800048828125,0.6707763671875,1800,1800,8.141883872449398,0.3631013739326567,4.4596727197414765,0.2190650363001834,0.00976958366237104,0.29296875,,
0.5195749999992549,1288,,,,-0.0078125,0.00390625,-1.0625,0.0019383266369460421,-0.10131511912359016,12.138001441955566,0.6218610405921936,1803,1801,7.548150207404035,0.3655347021352214,4.842705723803241,0.2771696326826746,0.013422509666568298,0.291015625,,
