Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,1465,,,,-0.0703125,0.08203125,-0.990234375,0.02847897269575155,1.2514424675935358,12.110001564025879,3.03857421875,3743,3742,36.79713854147121,11.158555962556061,30.324520886264335,0.11215093348932502,0.03400923325011078,1.103515625,,
0.021384999999776482,1465,,,,-0.25,-0.1796875,-0.77734375,0.028557098801531757,1.252257539724813,12.11257266998291,2.9624722003936768,3746,3745,35.883159810072584,11.199868434942362,31.212046247383434,0.11181002232293255,0.03489819587664345,1.1015625,,
0,1465,,,,0.486328125,-0.021484375,-1.158203125,0.028751915495147,1.2495234985549577,12.10888957977295,3.032769203186035,3745,3744,36.72346740231569,11.27404575878554,30.69984006486987,0.11083186331590326,0.034025204778897485,1.10546875,,
0.04394500000029802,1465,,,,-0.140625,0.09375,-1.015625,0.02833995457442877,1.2545470213548549,12.105714797973633,3.021763324737549,3743,3744,36.58060499624935,11.110521994027398,30.37271252120235,0.11291521874753073,0.03429541478287429,1.099609375,,
0.06716499999910593,1465,,,,0,-0.05859375,-1.193359375,0.028381338468967694,1.259214896522901,12.108500480651855,2.9998779296875,3746,3744,36.32402335351799,11.126008771281978,30.629891031067245,0.11317759336781556,0.0346661735201463,1.09765625,,
0.0900800000000745,1465,,,,0.048828125,0.076171875,-0.75,0.02850960070702982,1.2561474356981848,12.104571342468262,2.998046875,3745,3744,36.29007228650153,11.178140549286088,30.802199733958407,0.11237534813233414,0.03461407918345266,1.1015625,,
0.1158899999987334,1465,,,,0.19921875,-0.080078125,-1.173828125,0.028451228374587467,1.2511572548637737,12.11257266998291,2.9722378253936768,3745,3746,36.001446652552886,11.160187995531686,30.999276510296315,0.11210897660189165,0.034752971649683786,1.103515625,,
0.1406900000013411,1465,,,,-0.287109375,0.33203125,-1.12109375,0.028235876235758683,1.251612928392083,12.106999397277832,3.0267333984375,3744,3745,36.6446594306035,11.072024708397743,30.214565725097252,0.11304282291230604,0.03415539802634401,1.10546875,,
0.165785000000149,1465,,,,-0.2734375,0.20703125,-0.740234375,0.028191984256039762,1.2506237834159972,12.107429504394531,2.9617745876312256,3743,3744,35.85947702765225,11.052179004048764,30.82080364843614,0.11315630908238583,0.03487568383809965,1.107421875,,
0.18843999999947847,1465,,,,0.298828125,-0.05078125,-1.310546875,0.02826444177351438,1.2503570476921086,12.111001014709473,3.0072021484375,3742,3742,36.42022827116307,11.076987416144048,30.41438217704589,0.11287880004899058,0.034331389643763456,1.10546875,,
0.21380499999970198,1465,,,,-0.2109375,-0.12109375,-0.828125,0.028453626209658436,1.2465671776151952,12.108000755310059,3.0001394748687744,3741,3742,36.32569102774664,11.149551660560453,30.693295420158957,0.1118042424992481,0.034316406442565124,1.10546875,,
0.23874499999918045,1465,,,,0.298828125,-0.37109375,-0.857421875,0.02844356913602425,1.246400467787765,12.11050033569336,2.940673828125,3741,3741,35.61303138267249,11.143839499162057,31.291465698098612,0.11184659182156077,0.034998437914336065,1.10546875,,
0.2648099999986589,1465,,,,0.13671875,0.169921875,-1.05078125,0.02827907667201803,1.2541246897920315,12.107999801635742,2.9425048828125,3739,3740,35.62784853740595,11.07680559207462,31.090301679162575,0.11322079090106531,0.03520068545467505,1.103515625,,
0.2928999999985099,1465,,,,-0.037109375,0.09765625,-1.205078125,0.027828835797318662,1.2534022805398342,12.10533332824707,2.9909939765930176,3738,3739,36.20697906943769,10.896071593986546,30.093843435791968,0.11503249310802773,0.034617698376218045,1.1015625,,
0.31648499999940394,1465,,,,-0.3359375,0.13671875,-0.8046875,0.028055265597067093,1.2516907263115506,12.110223770141602,2.9964191913604736,3740,3739,36.287306916522084,10.984620620566288,30.27124786591657,0.11394938155333602,0.034493899731689356,1.103515625,,
0.3381949999984354,1465,,,,-0.099609375,-0.009765625,-0.8671875,0.028967511609502235,1.2463115558798021,12.112000465393066,3.0350167751312256,3742,3741,36.76012459286517,11.347535781733711,30.869143963500527,0.1098310311465162,0.033903899121215185,1.09765625,,
0.3628799999989569,1465,,,,-0.07421875,0.05078125,-1.265625,0.02839958325507178,1.248990027107181,12.110000610351562,3.00537109375,3740,3741,36.39504577964544,11.127042719907015,30.57295981237646,0.11224815600578716,0.03431758362578294,1.099609375,,
0.38747000000067056,1465,,,,0.44921875,-0.53125,-0.7265625,0.028349541163757378,1.2592371244998917,12.108500480651855,3.0035400390625,3740,3741,36.368366006645374,11.106628756995825,30.53925698769743,0.11337707886443267,0.03462451747955349,1.10546875,,
0.42106499999947844,1465,,,,-0.171875,0.251953125,-0.904296875,0.028230430383414815,1.2562030056406617,12.11050033569336,3.0078125,3741,3740,36.42611429095268,11.05779691341119,30.35678421554194,0.11360337104013053,0.03448633020823389,1.111328125,,
0.4483100000005215,1465,,,,0.078125,0.103515625,-1.115234375,0.028361232705738013,1.2536949952118304,12.10872745513916,2.982954502105713,3739,3740,36.11978307707841,11.108592546432776,30.754870600212108,0.11285813121432925,0.03470937221678456,1.1171875,,
0.47105000000074504,1465,,,,-0.0234375,0.0234375,-0.96484375,0.028123178825827082,1.2472451309134114,12.10949993133545,2.9736328125,3740,3739,36.00920633878559,11.011674580488355,30.580164630364703,0.11326570920679147,0.03463684034518698,1.11328125,,
0.49273499999940396,1465,,,,-0.0625,-0.046875,-1.072265625,0.028360648897175867,1.2533689385743478,12.111501693725586,3.031005859375,3739,3739,36.71003259951249,11.105164234202757,30.251033430981572,0.1128636112119892,0.03414240875915193,1.109375,,
0.517254999998957,1465,,,,-0.048828125,-0.041015625,-1.26953125,0.027880602315968193,1.2590148447299847,12.110001564025879,2.9646809101104736,3735,3739,35.9022904582755,10.915350711449255,30.40293689377486,0.11534350824013265,0.03506781402131354,1.109375,,
0.5392999999988825,1465,,,,0.173828125,-0.083984375,-0.70703125,0.02812342908938257,1.2543025136079573,12.108501434326172,3.055419921875,3739,3738,36.9965565064922,11.007514921373074,29.75280934440875,0.11394965371997841,0.03390322321991915,1.111328125,,
0.563015000000596,1465,,,,0.03125,-0.259765625,-0.9375,0.028721646879661413,1.2500236280372483,12.114287376403809,2.9813058376312256,3740,3739,36.11639567401494,11.24635488133733,31.1391950150465,0.1111492249023361,0.03461097390005107,1.10546875,,
0.5885800000000745,1465,,,,0.125,0.15625,-1.1953125,0.028913846216125475,1.2505459854965295,12.108000755310059,2.9610769748687744,3740,3740,35.852722248242344,11.325059026858764,31.587724213644524,0.11042291104449935,0.034880084609414476,1.09765625,,
0.7347249999996275,1465,,,,-0.13671875,0.119140625,-1.0078125,0.028340606433438456,1.2467116594656347,12.108500480651855,3.0224609375,3740,3740,36.59746971447021,11.09932217210712,30.328113551846396,0.11232322480003804,0.03406551516245123,1.091796875,,
0.7581849999986588,1465,,,,-0.07421875,0.046875,-0.9609375,0.02850644270514245,1.2532985036722588,12.109469413757324,3.011599063873291,3742,3742,36.46886675047381,11.169871783887446,30.628513521721445,0.11220348164426949,0.03436625854725732,1.080078125,,
0.8023999999985099,1465,,,,-0.01171875,-0.21875,-0.76171875,0.027925292875374205,1.249790234278846,12.107499122619629,3.0029296875,3741,3741,36.357968556694686,10.93927683899604,30.087700917442383,0.11424797568186842,0.03437458922739287,1.05859375,,
0.9536349999997765,1465,,,,-0.08203125,0.10546875,-1.236328125,0.0283578781121163,1.257253277553472,12.108000755310059,3.0214145183563232,3741,3741,36.58328927036314,11.10872003463993,30.36555830872028,0.11317715034972736,0.03436687358159448,1.064453125,,
0.9750299999993295,1465,,,,-0.013671875,0.00390625,-0.95703125,0.0285376629491951,1.25391352401062,12.109760284423828,3.02001953125,3742,3742,36.571712577715516,11.182179575502106,30.576034829486815,0.11213498366254922,0.034286431660700396,1.0546875,,
0.998480000000447,1465,,,,0.609375,-0.646484375,-0.951171875,0.028036305093525164,1.2623268133015983,12.108572959899902,2.969447612762451,3743,3743,35.95577306973473,10.988242861969772,30.56044113043691,0.11487977005591152,0.03510776449871813,1.048828125,,
1.021964999999851,1465,,,,0.0859375,0.11328125,-1.07421875,0.02855264408229735,1.2541580317575178,12.105714797973633,2.9554965496063232,3746,3744,35.77839831592928,11.194743009940979,31.289111689935122,0.11203098013449886,0.03505349850161238,1.04296875,,
1.0439950000010432,1465,,,,-0.412109375,0.291015625,-1.009765625,0.028517591813791977,1.249634638439911,12.10914421081543,2.963169574737549,3746,3745,35.88144770159761,11.184174048016324,31.169795993260195,0.11173240268569962,0.034826761975500546,1.03515625,,
1.0685800000000745,1465,,,,-0.203125,-0.2890625,-0.82421875,0.028608192949970246,1.2473118148443834,12.111000061035156,2.91259765625,3745,3746,35.2744703926146,11.222258417049881,31.814108878582847,0.11114623888444355,0.03536018545314666,1.041015625,,
1.0908549999985844,1465,,,,-0.0234375,0.37890625,-1.25,0.028385257028926615,1.2524575915177294,12.106858253479004,3.0322265625,3747,3746,36.710737184621394,11.135566931413155,30.33326973362439,0.11247362610560742,0.034116928385802076,1.044921875,,
1.115464999999851,1465,,,,0.32421875,-0.2109375,-0.90234375,0.028341607767128348,1.2559473839052686,12.109715461730957,2.894810199737549,3745,3747,35.055327834538275,11.11953291817469,31.719951302863485,0.1129496529348318,0.035827574907681965,1.048828125,,
1.1378300000000745,1465,,,,-0.125,-0.177734375,-0.82421875,0.028173031298132666,1.2637605178174982,12.108500480651855,2.947998046875,3744,3745,35.69583576754667,11.047917507644986,30.950157826783098,0.11438902552838541,0.03540358393755449,1.048828125,,
1.1626850000005216,1465,,,,-0.140625,0.486328125,-1.1328125,0.02784707761931573,1.2625935490254867,12.110857963562012,2.9952566623687744,3744,3744,36.27512800236104,10.917854789086851,30.0973570331061,0.11564483805807127,0.03480603980069507,1.046875,,
1.188070000000298,1465,,,,-0.173828125,0.0625,-0.935546875,0.02845263650358223,1.2557844250489558,12.109001159667969,2.855224609375,3743,3744,34.5739181060344,11.154921302927528,32.2639779174481,0.1125767175712288,0.03632172729736917,1.044921875,,
1.2126149999983609,1465,,,,0.037109375,-0.3203125,-1,0.02808321155436214,1.250946089082362,12.108499526977539,2.98095703125,3741,3742,36.094916802830994,11.004484677301578,30.487629982398172,0.11367602625342633,0.03465712626283843,1.041015625,,
1.2374700000006706,1465,,,,-0.224609375,0.298828125,-0.943359375,0.02813216735372772,1.2482565038664881,12.109715461730957,2.9652621746063232,3741,3741,35.90848120391615,11.020243292296207,30.689806204040586,0.11326941436393624,0.03476216375674375,1.044921875,,
1.262765000000596,1465,,,,0.44921875,-0.46484375,-0.958984375,0.028709289365539258,1.2514017626106713,12.110000610351562,3.023681640625,3744,3743,36.616786513477564,11.251863445726233,30.72870264457738,0.11121729024235431,0.034175630407929626,1.048828125,,
1.286210000000894,1465,,,,0.2109375,-0.27734375,-0.751953125,0.028808465556775808,1.2549582389291827,12.108001708984375,2.9180908203125,3746,3745,35.33224863931537,11.299216043072125,31.979895076644265,0.11106595662436546,0.0355187763943433,1.05078125,,
1.3089000000003725,1465,,,,-0.0234375,0.08984375,-1.337890625,0.028499845179321224,1.2601040156025287,12.108000755310059,2.9722378253936768,3742,3744,35.987857834827764,11.173605830911706,31.048266007370657,0.11277505531083434,0.03501469916286724,1.05078125,,
1.3342699999995529,1465,,,,-0.6484375,0.486328125,-0.71484375,0.02790572872104518,1.2548359850557338,12.110857963562012,2.993861675262451,3742,3742,36.25823351165536,10.93559127150815,30.160297985815713,0.11474788641059706,0.0346083044738614,1.0546875,,
1.3590699999984355,1465,,,,0.3125,-0.150390625,-1.2265625,0.02858726303573541,1.249634638439911,12.109500885009766,2.9254150390625,3744,3743,35.42531600454822,11.205619009216527,31.631669870715758,0.11151857272785172,0.03527518676980811,1.0546875,,
1.3841199999991805,1465,,,,-0.2109375,-0.080078125,-0.82421875,0.028179448441361055,1.2494012446815088,12.108500480651855,2.972412109375,3742,3743,35.99145345506258,11.044267360115366,30.68580537850402,0.1131266750380858,0.0347138313333597,1.060546875,,
1.4052350000012666,1465,,,,0.099609375,-0.208984375,-0.75390625,0.027778124769755736,1.2507126953239598,12.109001159667969,2.965087890625,3741,3740,35.904252706095576,10.880322306227898,30.303714702800967,0.11495180566554097,0.03483466723460373,1.05859375,,
