Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0,1544,,,,0.546875,-0.466796875,-0.611328125,0.04303320906164954,2.248415442551328,12.090858459472656,4.7802734375,4578,4566,57.79760953038931,20.57683322501804,35.60152987676589,0.1092692650012649,0.03890153002554782,2.1015625,,
0,1544,,,,1.140625,-0.16015625,-1.2890625,0.04511523639824452,2.255295001429948,12.09428596496582,4.5263671875,4585,4583,54.743179148063064,21.653876549715527,39.555387331723296,0.10415202082878672,0.04119773525264372,2.087890625,,
0.027325000001117587,1544,,,,0.3359375,0.275390625,-0.84765625,0.04376689670833525,2.267298109004924,12.092573165893555,4.4845147132873535,4574,4579,54.22932228395348,20.988972624634982,38.704102763323014,0.10802330107114304,0.04180944945490901,2.08203125,,
0.05167000000178814,1544,,,,-0.07421875,-0.966796875,-0.76953125,0.0409525245685879,2.2623190421590085,12.089335441589355,4.56651496887207,4566,4570,55.20613125773343,19.59719037019812,35.4982135565837,0.11544098921442161,0.04097948888316814,2.064453125,,
0.07684500000253319,1544,,,,-0.361328125,0.685546875,-1.103515625,0.04145383013754976,2.2456369454274916,12.088571548461914,4.678431987762451,4560,4563,56.555559818679285,19.80598016222346,35.0203945036044,0.113381762832958,0.03970674063924301,2.048828125,,
0.09932500000111759,1544,,,,0.537109375,-0.59765625,-0.86328125,0.042214476101770516,2.2289548486959743,12.092000007629395,4.5635986328125,4557,4558,55.183034702786244,20.150029865312366,36.51489986703281,0.11061794268270782,0.04039203100556251,2.0625,,
0.12431000000238418,1544,,,,-0.6484375,0.791015625,-0.984375,0.04238855571404124,2.231244330326016,12.093501091003418,4.600830078125,4557,4557,55.64014356932603,20.226806207522067,36.3529008193878,0.11031125267301209,0.04010134027684435,2.091796875,,
0.14584500000067055,1544,,,,0.849609375,-0.0234375,-0.83203125,0.042354940609504683,2.2356454697701738,12.086286544799805,4.656807899475098,4554,4555,56.283514657143314,20.202166311749778,35.89357636034868,0.11066365038634002,0.039721141854570256,2.099609375,,
0.17118500000238418,1544,,,,-0.671875,-0.568359375,-0.85546875,0.04236780941025415,2.228243553432272,12.092001914978027,4.5919365882873535,4552,4553,55.52570601902835,20.2009145953159,36.38119358337049,0.11030409256563796,0.04012994544668491,2.0859375,,
0.19605500000156462,1544,,,,0.1484375,-0.5234375,-0.9140625,0.042619026650141216,2.2279323617544025,12.092999458312988,4.639892578125,4553,4552,56.11021843389608,20.314130232858254,36.20397638763517,0.1096740217875883,0.039706356951348325,2.08203125,,
0.22321499999985098,1544,,,,0.8359375,-0.298828125,-0.8984375,0.042619484418654756,2.2351119983223966,12.09000015258789,4.6484375,4550,4552,56.19961008429527,20.31449790391253,36.147044211592004,0.1100254610719135,0.039770952057672525,2.087890625,,
0.246910000000149,1544,,,,-0.78125,0.009765625,-0.921875,0.04248314429902983,2.2438031373257585,12.091501235961914,4.552001953125,4550,4551,55.040537242311984,20.244450931395438,36.78098351814901,0.11083546523092067,0.0407663741988487,2.1015625,,
0.27168500000238416,1544,,,,0.13671875,-0.0859375,-1.060546875,0.04243408607465801,2.2450367900487427,12.0885009765625,4.627685546875,4550,4550,55.941781252622604,20.218751397279824,36.1424876801397,0.1110373606132169,0.0401316643799842,2.095703125,,
0.29742000000178814,1544,,,,-0.173828125,-0.201171875,-1.18359375,0.04267331455839217,2.237934951400215,12.091500282287598,4.5452880859375,4546,4549,54.959352174191736,20.326777121400074,36.98511048124269,0.11009787424904229,0.04071982042850794,2.087890625,,
0.33296500000171364,1544,,,,-0.798828125,-0.17578125,-0.453125,0.04271422796862549,2.2394797958010684,12.092500686645508,4.59228515625,4548,4547,55.5322114052251,20.33748540260137,36.62286245760382,0.11011586493945884,0.0403275817607788,2.08984375,,
0.36639000000059607,1544,,,,0.275390625,0.08203125,-1.12890625,0.04261784561855498,2.234800806644527,12.088667869567871,4.653727054595947,4548,4547,56.257360718632754,20.294063701254743,36.073614975921245,0.11012091218114949,0.03972459386820023,2.087890625,,
0.3957400000002235,1544,,,,-0.3203125,0.4296875,-0.962890625,0.04279914193187904,2.2399243553408823,12.090666770935059,4.575737953186035,4548,4548,55.323722823092794,20.383701042099148,36.844413213621884,0.10988801055876413,0.040487592682499504,2.1015625,,
0.41758500000089405,1544,,,,0.36328125,0.224609375,-1.32421875,0.04276359123227238,2.2395723197552924,12.09280014038086,4.60986328125,4548,4548,55.74615533463657,20.367591991814837,36.536316934416305,0.10995763861802188,0.04017447133908061,2.099609375,,
0.4393500000014901,1544,,,,-0.125,-0.115234375,-0.64453125,0.04268999809675453,2.2358677495400805,12.092667579650879,4.68017578125,4546,4548,56.5958099369891,20.33268443264855,35.92613031827961,0.10996421829819522,0.03950588836928709,2.087890625,,
0.4614500000011176,1544,,,,-0.59375,0.6015625,-0.8984375,0.04258873833216466,2.2358677495400805,12.090858459472656,4.7977118492126465,4552,4550,58.00845489816493,20.291365570480057,34.98001387229151,0.11018813602140351,0.038543825265906384,2.080078125,,
0.4861850000023842,1544,,,,0.048828125,-1.11328125,-1.203125,0.04295027233419171,2.2411691220523613,12.088000297546387,4.661690711975098,4562,4557,56.35051871342421,20.495758091276738,36.37190669975873,0.10934794956456048,0.03977193419372117,2.09375,,
0.5095600000005216,1544,,,,-0.162109375,0.404296875,-0.75390625,0.04443153928103515,2.2449589921292747,12.088889122009277,4.601236820220947,4562,4563,55.623841743757566,21.23079200201714,38.16851072570834,0.10574070867992023,0.040359653733935366,2.08984375,,
0.5315200000014156,1544,,,,-0.099609375,-0.712890625,-0.919921875,0.042089688908019576,2.2489044580451236,12.092667579650879,4.554036617279053,4557,4560,55.07045095831336,20.09660683391764,36.49254088936035,0.11190468503616147,0.040836862943931136,2.06640625,,
0.5549150000009686,1544,,,,0.3125,-0.677734375,-1.095703125,0.041910511101543466,2.2504159604804905,12.089714050292969,4.5724053382873535,4556,4557,55.27907306192719,19.99806556611193,36.176557345143614,0.11253168227900864,0.040710088571120386,2.060546875,,
0.578269999999553,1544,,,,-0.3125,0.314453125,-1.099609375,0.04192815083952066,2.24798199700001,12.088000297546387,4.576590538024902,4551,4554,55.321827785393,19.99407865399408,36.14139202261364,0.11243238740340485,0.04063462989184822,2.080078125,,
0.600375,1544,,,,0.609375,-1.8671875,-0.49609375,0.042328816224353305,2.2450145620717517,12.086286544799805,4.854213237762451,4554,4553,58.66941214115741,20.180114225655455,34.396312301719526,0.11124885305245753,0.03826550292800433,2.103515625,,
0.6264100000020116,1544,,,,1.0859375,0.720703125,-1.0390625,0.04297564257506117,2.215506922616603,12.092000961303711,4.6561102867126465,4568,4562,56.30169006286542,20.529639109381815,36.463628510012406,0.10791748022517071,0.03935062908667234,2.125,,
0.649175000000745,1544,,,,-0.875,-0.322265625,-0.6484375,0.04535276320158857,2.2602851822643593,12.094223022460938,4.582248210906982,4568,4569,55.41873180698167,21.699130121451418,39.1548658981001,0.10416478308639097,0.04078558113052323,2.125,,
0.6792400000020862,1544,,,,0.724609375,0.30859375,-1.29296875,0.04203244744266516,2.257339975313092,12.08799934387207,4.6484375,4562,4564,56.19030945003033,20.091180773894727,35.755597309464335,0.11235476902612633,0.04017311877096049,2.115234375,,
0.705765000000596,1544,,,,-0.6875,0.1484375,-0.8046875,0.0418834297657071,2.241102438121389,12.089778900146484,4.53016471862793,4556,4559,54.76868982945598,19.995127071323104,36.5083173133881,0.11208243039053077,0.04091940933953231,2.134765625,,
0.7290100000016392,1544,,,,-0.01171875,0.431640625,-1.431640625,0.04232249348627411,2.2459147951398752,12.09111213684082,4.58984375,4555,4555,55.496315471827984,20.18762531908654,36.37651463426349,0.11125205464440922,0.040469619938642336,2.134765625,,
0.7507249999996275,1544,,,,-0.046875,0.275390625,-0.890625,0.04219504078216966,2.239846557421415,12.090286254882812,4.6065850257873535,4552,4553,55.69493161922583,20.118745346532165,36.12311706221253,0.11133132403842934,0.04021634450931299,2.123046875,,
0.776480000000447,1544,,,,-0.63671875,0.01953125,-0.7578125,0.042258411678490725,2.227743423949981,12.092573165893555,4.590541362762451,4552,4552,55.51145730026565,20.141738035269494,36.28392950723905,0.11060333621900242,0.04013123654635744,2.12109375,,
0.799535000000149,1544,,,,0.01171875,-0.01171875,-1.353515625,0.04232178257481179,2.2217085281970075,12.091001510620117,4.6026611328125,4551,4551,55.65078270970844,20.169981078700427,36.243840781024126,0.11014926189212638,0.03992232310165557,2.12890625,,
